Customer_ID,Customer_Name,Customer_Username,Customer_Pword,Customer_Age,Customer_Phone,Customer_Email
A3BKREVXJ9WUG8,Beth Morey,Beth MoreyA3BKREVXJ9WUG8@gmail.com,$pbkdf2-sha256$29000$1hoDgJBSai3FGCMkZMy5Vw$HwXslxBiFwQPfY7GUrvNaTIqX6xtuZ7ph5.VrcXZSwo,36,917707000000.0,Beth MoreyA3BKREVXJ9WUG8@gmail.com
A3BKTC9RCMFUTJ,"CarefulShopper ""C Anderson""","CarefulShopper ""C Anderson""A3BKTC9RCMFUTJ@gmail.com",$pbkdf2-sha256$29000$sxYiROi9F0IoRagVojSG8A$Sc6K8wxx889kzAMPno52yUWekbndfs0jgkLhr7QFtgI,29,918842000000.0,"CarefulShopper ""C Anderson""A3BKTC9RCMFUTJ@gmail.com"
A3BKVQ673JHJIX,Ellen M,Ellen MA3BKVQ673JHJIX@gmail.com,$pbkdf2-sha256$29000$pjRG6H1PyZnz3rvXmjOGUA$1yaR.CqF/1wnkDQWrtkhUTM8XleU3L7bj0ZiV/9CCjw,35,917002000000.0,Ellen MA3BKVQ673JHJIX@gmail.com
A3BKYEFNFOS4N9,--,--A3BKYEFNFOS4N9@gmail.com,$pbkdf2-sha256$29000$iRFCqHVOiREC4Hxv7R3jnA$Nphi0wfXAkeKC51bzMS/SPfjrMjlmdVHJKwriNWOdxM,34,918024000000.0,--A3BKYEFNFOS4N9@gmail.com
A3BKYGY8FPVK66,Amazon Customer,Amazon CustomerA3BKYGY8FPVK66@gmail.com,$pbkdf2-sha256$29000$u9e6N6Z0TklpjZGSUkrJWQ$0sDuwfyA0lhMkzowZXGvUgVpWK3oXOkwbwybpK1E6FA,17,917653000000.0,Amazon CustomerA3BKYGY8FPVK66@gmail.com
A3BL135ASROJC,Lara Marshall,Lara MarshallA3BL135ASROJC@gmail.com,$pbkdf2-sha256$29000$EKI05vyfE4LQWotxTilF6A$WpNGar.TvRYi9k4YsSCT/PvT/g3xeXa10NU0rM.aliM,33,918971000000.0,Lara MarshallA3BL135ASROJC@gmail.com
A3BLA5N3YDAIHV,Bunshal,BunshalA3BLA5N3YDAIHV@gmail.com,$pbkdf2-sha256$29000$snbO.T9HSCnFmNN6r7XW2g$GJsDmMS95Y5Uy6F/S4KuGiLbu6e7rKjmazdl/VXMuBI,45,918749000000.0,BunshalA3BLA5N3YDAIHV@gmail.com
A3BLGL8FSO2AVT,sunflower,sunflowerA3BLGL8FSO2AVT@gmail.com,$pbkdf2-sha256$29000$wvi/d27N2fu/9z5njFEKAQ$wWajyhPvJPjICjTuqaJmxy3PdpRHALUzkNTr854C6f8,24,918910000000.0,sunflowerA3BLGL8FSO2AVT@gmail.com
A3BLNBUINKBZPU,lec009,lec009A3BLNBUINKBZPU@gmail.com,$pbkdf2-sha256$29000$sHauda41RkipNSYEIMR4jw$Sw4Z7jTPt8R1oklXj/YBpGOxuk1IfFPjwsX/lZv9zgA,13,919118000000.0,lec009A3BLNBUINKBZPU@gmail.com
A3BM3UYEVJ6F03,Chan,ChanA3BM3UYEVJ6F03@gmail.com,$pbkdf2-sha256$29000$8F7rHaOU0rpXqjXG.N/bew$AMFAit4AKDQp51sm4hiyA7l7ohs5qg/LItIVoczoMMM,23,917613000000.0,ChanA3BM3UYEVJ6F03@gmail.com
A3BMJBBJ7S1TFY,"Naomi H. ""shoppingexpert""","Naomi H. ""shoppingexpert""A3BMJBBJ7S1TFY@gmail.com",$pbkdf2-sha256$29000$WmuNkbL2fi.lFOJcS6nVGg$2X1wcQvjB/066uYlZq3mV5uPWMKaqtIWRbs5FR.rvNc,31,918973000000.0,"Naomi H. ""shoppingexpert""A3BMJBBJ7S1TFY@gmail.com"
A3BMXVPSW75SJF,kari,kariA3BMXVPSW75SJF@gmail.com,$pbkdf2-sha256$29000$W.sdI2TMGUOodS5l7N0bAw$uc2FuHYdlW/1Yb4R9NAFvBWPB6.Ljrx/IymaacOWkUM,39,917543000000.0,kariA3BMXVPSW75SJF@gmail.com
A3BN83E8VUXH17,Preg in desert,Preg in desertA3BN83E8VUXH17@gmail.com,$pbkdf2-sha256$29000$CIEQQmhtjbH2nvN.r/Veaw$LAW5OMVTb.cww.8/vALpguJKnF/W4kmg0DeWiId2ph0,38,917247000000.0,Preg in desertA3BN83E8VUXH17@gmail.com
A3BNMHRW2R35LK,"S. Peterson ""theswedishchef""","S. Peterson ""theswedishchef""A3BNMHRW2R35LK@gmail.com",$pbkdf2-sha256$29000$4jyHcC7lnBNCiDFmDMF4jw$xJIud/ODZN4d7i9xgctt18J2c51tjIAdubt8u5PS2zA,46,917678000000.0,"S. Peterson ""theswedishchef""A3BNMHRW2R35LK@gmail.com"
A3BNY02SQBLVZ4,Jess,JessA3BNY02SQBLVZ4@gmail.com,$pbkdf2-sha256$29000$P.c8BwAAoDSm9H4PASDknA$WqP7Gji8hOrjqK1edSBQ7RnX0ujCseSlHSDOXJ2J/k8,31,917982000000.0,JessA3BNY02SQBLVZ4@gmail.com
A3BO4HKMIFPPQ7,"SnailLady ""Beth""","SnailLady ""Beth""A3BO4HKMIFPPQ7@gmail.com",$pbkdf2-sha256$29000$bc05x5jTmjMmBMA4JwRAyA$Iz8p6mqLTUUIOfG9nny5f6Ogo.sb/8Wu/ihmJVPjl3k,29,918037000000.0,"SnailLady ""Beth""A3BO4HKMIFPPQ7@gmail.com"
A3BO83M0GR6ELL,Joy Thompson,Joy ThompsonA3BO83M0GR6ELL@gmail.com,$pbkdf2-sha256$29000$qXVOCUGoFcIYA6A0BsBYiw$/2Ii1vrSFuIFTyg8nD2eqRs9gPeH0E2ZU.LDMScrNDs,37,918546000000.0,Joy ThompsonA3BO83M0GR6ELL@gmail.com
A3BOD2JOACDPRK,NuMommy13,NuMommy13A3BOD2JOACDPRK@gmail.com,$pbkdf2-sha256$29000$LyUEoJQSQsjZu3eOcW6t9Q$4iVZLlJSCKCiywyCNresoLV/MzkY9blBgc71OqNOP1E,31,918213000000.0,NuMommy13A3BOD2JOACDPRK@gmail.com
A3BOIBH0BN7MAP,mom 2 army brats,mom 2 army bratsA3BOIBH0BN7MAP@gmail.com,$pbkdf2-sha256$29000$F2JMidH6H6PUGgNACCHkXA$bX4/ye54Z.XTSrMQCK7JDlPCyP.I2zb2bd4iXJFC1aM,39,919551000000.0,mom 2 army bratsA3BOIBH0BN7MAP@gmail.com
A3BONY8E0ZAAY3,Igor Perez,Igor PerezA3BONY8E0ZAAY3@gmail.com,$pbkdf2-sha256$29000$IKQUwhhjDGFMCQFgbG3tXQ$w6z.b8NAL2wWEMKq.6xSOFqcqFTXUZSZt/eLc5AebsU,30,919903000000.0,Igor PerezA3BONY8E0ZAAY3@gmail.com
A3BOT7FB0D0CO1,Tiffany Watkins,Tiffany WatkinsA3BOT7FB0D0CO1@gmail.com,$pbkdf2-sha256$29000$rnWuVYpRau0dozRmDGFMSQ$gk28l1LQQdoAadNCuVhvb2t5515Ky3PEDP/UpvrYAy4,18,918538000000.0,Tiffany WatkinsA3BOT7FB0D0CO1@gmail.com
A3BOZ4JU9BL1SO,R. Thom,R. ThomA3BOZ4JU9BL1SO@gmail.com,$pbkdf2-sha256$29000$BMA4xxgDYMyZs1YqhXAuBQ$x9JXCjg1YA74zkXDjzeLV/hI/NLh0B7sk/kGGG4eJQg,16,917759000000.0,R. ThomA3BOZ4JU9BL1SO@gmail.com
A3BPIW3OO3L2I7,Harper Rue Tivoli,Harper Rue TivoliA3BPIW3OO3L2I7@gmail.com,$pbkdf2-sha256$29000$R4iRci6FkDJGqBXiHMN4Dw$y7xG3wv4eCqT6Jq8ia3OlM42eU1ypIU1MOJKbVyRfPs,40,918824000000.0,Harper Rue TivoliA3BPIW3OO3L2I7@gmail.com
A3BPKARGFY3KHD,kvsgirl2004,kvsgirl2004A3BPKARGFY3KHD@gmail.com,$pbkdf2-sha256$29000$/t/bO8f4n7P2PgfA2JsTog$SQdJwwlth0ZB0NfWD4A1v7x2s/0Rs3f6eZCAp9iMm7w,26,917434000000.0,kvsgirl2004A3BPKARGFY3KHD@gmail.com
A3BQ7IFSF6OV9U,Sherry,SherryA3BQ7IFSF6OV9U@gmail.com,$pbkdf2-sha256$29000$uDfG.B/DmNMa47w3Zqz1/g$QNdU9FMvtUWepcAgvxykL8BkxwDI4Nysd6tztSEFIuU,39,919934000000.0,SherryA3BQ7IFSF6OV9U@gmail.com
A3BQ7SYRT9PPJL,Amazon_Addict,Amazon_AddictA3BQ7SYRT9PPJL@gmail.com,$pbkdf2-sha256$29000$SykFQOgd47yXEuLc.18LYQ$vqL5qwhsGiuYj3gESZY.VTNwKr84ef9RbMlm.0mBOg8,25,918179000000.0,Amazon_AddictA3BQ7SYRT9PPJL@gmail.com
A3BQCCW4QPDNLH,Saly,SalyA3BQCCW4QPDNLH@gmail.com,$pbkdf2-sha256$29000$jhHCOOccAyCEUIoxZsyZ0w$L6rpKdbM2f47Vgo.T/.zkF1pTe6Fy7pESyvl6Qv4v6U,43,919344000000.0,SalyA3BQCCW4QPDNLH@gmail.com
A3BQUUG8CPY5BX,Heather,HeatherA3BQUUG8CPY5BX@gmail.com,$pbkdf2-sha256$29000$o7T2njPmnHMOwVir1bqXUg$uI0/VUReoKrFf6Wa50kLBo.QW4GBpBjG4VB4mSFAWTk,31,918809000000.0,HeatherA3BQUUG8CPY5BX@gmail.com
A3BRE5J8GSLF2,Amazon Customer,Amazon CustomerA3BRE5J8GSLF2@gmail.com,$pbkdf2-sha256$29000$vjdGSEmpNUbImTNG6H2v1Q$Z/EuHjtSsFYQSyVbMrO/XsJumBSuLT4zu/1VmPhuNks,12,917113000000.0,Amazon CustomerA3BRE5J8GSLF2@gmail.com
A3BRNGLG6NT5V5,ying/jeff anderson,ying/jeff andersonA3BRNGLG6NT5V5@gmail.com,$pbkdf2-sha256$29000$gVCKsTamdM7Z21vr3VtLiQ$gVZ1DIMSXFrKkx.BtzND9bU2r04Mu0bC/UQJU1nbaK8,33,917032000000.0,ying/jeff andersonA3BRNGLG6NT5V5@gmail.com
A3BS1ES5X5OMV1,ctsla,ctslaA3BS1ES5X5OMV1@gmail.com,$pbkdf2-sha256$29000$Sum9915LqZUSwvi/l9Jaaw$bO4W6KAxHQVvdkFX5SWleQ9rBJAepgtYfzOZwfK13fw,25,919150000000.0,ctslaA3BS1ES5X5OMV1@gmail.com
A3BS6QC0IKNF4Y,Jane Book Reader,Jane Book ReaderA3BS6QC0IKNF4Y@gmail.com,$pbkdf2-sha256$29000$RSjFeE/pPec8p9Ta.x.D0A$O9.UCsp/pNFOKHg7H/yNS.OCfwoRMnPgwHwigu4YQfQ,33,917525000000.0,Jane Book ReaderA3BS6QC0IKNF4Y@gmail.com
A3BSQDDPIHJTEE,DFC RI,DFC RIA3BSQDDPIHJTEE@gmail.com,$pbkdf2-sha256$29000$n3NujZHSOkcIgfAeI4QQwg$gDC7nf79DczGBw9O8z3LGnlxIY1QS1nK83SGEdipvZI,27,919505000000.0,DFC RIA3BSQDDPIHJTEE@gmail.com
A3BSVHG5R27BB2,Terri,TerriA3BSVHG5R27BB2@gmail.com,$pbkdf2-sha256$29000$s3YuBSDkfE9prXUOwdjbew$tDOg5zcXoFj2pma0odwJfVQOjGVPkKrAObfwPb.Td8I,39,919987000000.0,TerriA3BSVHG5R27BB2@gmail.com
A3BSX381A742PC,Raptor8908,Raptor8908A3BSX381A742PC@gmail.com,$pbkdf2-sha256$29000$z7n3nlNK6R0jJMTYuzdGyA$Ot1OvO9C5h3IGcmmKdGZeAYQ8eZM7ZGKE0kOy1unOkQ,29,917843000000.0,Raptor8908A3BSX381A742PC@gmail.com
A3BT5ZLAZ87H1Q,Grand Plumper,Grand PlumperA3BT5ZLAZ87H1Q@gmail.com,$pbkdf2-sha256$29000$9n5PKQUgBADAuDdGqBXifA$2TzrOnaCb3DL2x9EtshRSAosjg.V4le80Rp/1iEYIOM,20,918176000000.0,Grand PlumperA3BT5ZLAZ87H1Q@gmail.com
A3BTDFZI3FT6I7,"M. & S. N. ""Bargain Shopper""","M. & S. N. ""Bargain Shopper""A3BTDFZI3FT6I7@gmail.com",$pbkdf2-sha256$29000$BeBca42REqI0hlDqHWMsRQ$K6MIta0lLbQLIk1qqmr79evecdPBbxmek0jRilHzf9I,41,917051000000.0,"M. & S. N. ""Bargain Shopper""A3BTDFZI3FT6I7@gmail.com"
A3BUT3ZZ3SA2DJ,Nicole,NicoleA3BUT3ZZ3SA2DJ@gmail.com,$pbkdf2-sha256$29000$krL2HgMA4Ny7VwqhdG6t9Q$W.6s0qkIklEhOpOoch/IxEXQs7CzdRRRzBH.u.MszJ0,26,919208000000.0,NicoleA3BUT3ZZ3SA2DJ@gmail.com
A3BUVUH2OZFG7F,ALEXA W.,ALEXA W.A3BUVUH2OZFG7F@gmail.com,$pbkdf2-sha256$29000$XctZC4FwLiWEUGrtfc9Zaw$8Lzg88uyJucXMPHBQ8n5LuhloGrjfEyvywxxok4q2xc,21,919972000000.0,ALEXA W.A3BUVUH2OZFG7F@gmail.com
A3BV0MT88D4PSG,CN22,CN22A3BV0MT88D4PSG@gmail.com,$pbkdf2-sha256$29000$5FzLGWNsbU2J8f6/FwLg/A$A/K6jGVu35dWdIxcSv.qNtVNSgDtdMiaV6eOC4QVOUs,37,917669000000.0,CN22A3BV0MT88D4PSG@gmail.com
A3BV92PUBLXAYG,alyssa gibson,alyssa gibsonA3BV92PUBLXAYG@gmail.com,$pbkdf2-sha256$29000$AcCYs1YqBYCwdq7V2huDEA$nZ3AA8iZAi2eXl8AnAJNMN8fECoYnZsdKA3N4TUKLLw,22,919297000000.0,alyssa gibsonA3BV92PUBLXAYG@gmail.com
A3BVJTMD6XUC5J,K&amp;D B,K&amp;D BA3BVJTMD6XUC5J@gmail.com,$pbkdf2-sha256$29000$/l9r7b03ptQ6RwjBeI/xng$D9SRXasa/S4PG1xlqwMuiVvCutZ8F/a7eOqyp6UE398,13,917054000000.0,K&amp;D BA3BVJTMD6XUC5J@gmail.com
A3BVRBWD6MBZFN,Rachael,RachaelA3BVRBWD6MBZFN@gmail.com,$pbkdf2-sha256$29000$CKG0thZirPW.N2aMsXZOyQ$3N4aE4r4WQa3/31qYsPrNANjTceUzVVCtnTcS.IzFaA,27,918019000000.0,RachaelA3BVRBWD6MBZFN@gmail.com
A3BW1M36BGL8NB,M. Maynard,M. MaynardA3BW1M36BGL8NB@gmail.com,$pbkdf2-sha256$29000$KuXcuxcixBhjTCmldG7N.Q$qIjW20DHZKqvE1Kvv/CJgZbPI1xkx17NWO/0q8NE0cg,24,919412000000.0,M. MaynardA3BW1M36BGL8NB@gmail.com
A3BW36SLRT2QBX,"P. A. Vinger ""pv""","P. A. Vinger ""pv""A3BW36SLRT2QBX@gmail.com",$pbkdf2-sha256$29000$8n6P8Z6T8l4LQWjtvZcyJg$yEZZbJj7ON8ctcxfFxFedQgSnTg/Pnnq/khBbcCwJhs,30,917635000000.0,"P. A. Vinger ""pv""A3BW36SLRT2QBX@gmail.com"
A3BW7METOU427E,"Maria Hershey ""clay mommy""","Maria Hershey ""clay mommy""A3BW7METOU427E@gmail.com",$pbkdf2-sha256$29000$fW.N0fr/P6fUGqO09l7LmQ$UchsJ.pzSiV3usrq9qjF5bH8PZRzLbZtKSX0qii8GXM,24,918815000000.0,"Maria Hershey ""clay mommy""A3BW7METOU427E@gmail.com"
A3BW96QKQ2QC2I,balihai,balihaiA3BW96QKQ2QC2I@gmail.com,$pbkdf2-sha256$29000$.v8fo7Q2JuR8D.Hc2/tfqw$Qwf2RVi4fRVPAiPeAo8eOaysSZBt8Wlp3cdFxtdE6zM,38,917401000000.0,balihaiA3BW96QKQ2QC2I@gmail.com
A3BWASQ98UQ6OA,CL,CLA3BWASQ98UQ6OA@gmail.com,$pbkdf2-sha256$29000$730PodSaM.acU0rpHcNYKw$9WQzAWADWjRg/w7IR4gXm/cyQCSMg1MQLBOEwoWL9MA,28,917639000000.0,CLA3BWASQ98UQ6OA@gmail.com
A3BWHX8I2R4FKB,Diana,DianaA3BWHX8I2R4FKB@gmail.com,$pbkdf2-sha256$29000$wpgzZux9j3Fube2dc25N6Q$XlI2yj1x4S2ALFA/G8.3zclPAH1B5c2KWk1Zc9rhSiE,41,917993000000.0,DianaA3BWHX8I2R4FKB@gmail.com
A3BWP7L0XDARB1,Jimmy,JimmyA3BWP7L0XDARB1@gmail.com,$pbkdf2-sha256$29000$p5SyNuZca8157/0/R0jJ.Q$.FfXMtC05y2lQhIMa6ZZWegkvTHMluNqy6F0Q60E2Cg,20,917292000000.0,JimmyA3BWP7L0XDARB1@gmail.com
A3BX4JDXKFSH5M,Chase,ChaseA3BX4JDXKFSH5M@gmail.com,$pbkdf2-sha256$29000$uvc.51xLaW0thdD6H4Ow9g$aRWxutiviXq1X4C/z06u0wlCx/xNAe.nPn7TdRYqGa4,20,917405000000.0,ChaseA3BX4JDXKFSH5M@gmail.com
A3BXFTUTJPV5L8,ivan,ivanA3BXFTUTJPV5L8@gmail.com,$pbkdf2-sha256$29000$ytlbS.ndO.ecc05JCeFcaw$LGLBOJDHlIMKU9MObtEa8pTlBmOYVbw1ddMa0JFVVEU,32,918145000000.0,ivanA3BXFTUTJPV5L8@gmail.com
A3BXKZ89LDCWD1,Algernon,AlgernonA3BXKZ89LDCWD1@gmail.com,$pbkdf2-sha256$29000$TinF.D9n7D0HIKTUupfy/g$q0AWFLFxPrQGz0is19rDRBJZ4ZBrM3MUs4KqgQaaiFg,31,917979000000.0,AlgernonA3BXKZ89LDCWD1@gmail.com
A3BXSR4ZFZS72V,RC,RCA3BXSR4ZFZS72V@gmail.com,$pbkdf2-sha256$29000$9R7DGKMUYgxB6H3vfQ/hXA$2DSgqwhyhWj.MZ7q6Vt7nuTK6I8eOfOY5D2t3XgZaXA,28,918919000000.0,RCA3BXSR4ZFZS72V@gmail.com
A3BZ0MSWEVUL0G,B. Johnston,B. JohnstonA3BZ0MSWEVUL0G@gmail.com,$pbkdf2-sha256$29000$Puccg3AOoVRqjTFGCIHQWg$1qjyfYpIccOApNp39eUCWq3O6asWCTkT.246gX/aDqM,28,917093000000.0,B. JohnstonA3BZ0MSWEVUL0G@gmail.com
A3BZBPY8207LSE,"K. N. Larson ""everettmom""","K. N. Larson ""everettmom""A3BZBPY8207LSE@gmail.com",$pbkdf2-sha256$29000$03oP4RwDwHhPCUGoVYrxXg$ZGiLXp/n8wNR3c/5PFb8e2NStfz3gamHwfYlXgmcIzc,38,919299000000.0,"K. N. Larson ""everettmom""A3BZBPY8207LSE@gmail.com"
A3BZBT22ZLAX90,"Kelly ""Dimples""","Kelly ""Dimples""A3BZBT22ZLAX90@gmail.com",$pbkdf2-sha256$29000$ovQeY4wR4tw7J.T8nzMmZA$/WSUi9lrlPQd.bH38KrwG1zAS3TaKsf9hdylIbdSi0Q,31,917673000000.0,"Kelly ""Dimples""A3BZBT22ZLAX90@gmail.com"
A3BZKHVBNMDFBE,Kate,KateA3BZKHVBNMDFBE@gmail.com,$pbkdf2-sha256$29000$bY1xLiVEKGWsNaZUKuW8dw$AuQvC6FfEpohcJmtFC/MUwNgydS1ypidzBn18ol3KIc,31,918775000000.0,KateA3BZKHVBNMDFBE@gmail.com
A3BZUQXA2QHDI2,"Beccaboney ""beccaboney""","Beccaboney ""beccaboney""A3BZUQXA2QHDI2@gmail.com",$pbkdf2-sha256$29000$K0WotRaCcM45h5Ay5pzTeg$xjuUsc5bqDSOuPBIAh5kropsqBx0SknA7c6mMTX5Uvs,29,917979000000.0,"Beccaboney ""beccaboney""A3BZUQXA2QHDI2@gmail.com"
A3C030M72GC9AR,Jennifer Rodriguez,Jennifer RodriguezA3C030M72GC9AR@gmail.com,$pbkdf2-sha256$29000$H0MopbRWqhWCMGZsrbX2/g$6bqHqUlC.HmxANQwBgxuanJl4XxkwfXlvaiML2xurrk,21,919784000000.0,Jennifer RodriguezA3C030M72GC9AR@gmail.com
A3C05VX0RRL7V1,Yessica Gonzalez,Yessica GonzalezA3C05VX0RRL7V1@gmail.com,$pbkdf2-sha256$29000$6b1X6t1bK4XwXqs1BmDsnQ$PSyoA3.2nXZdCE121UZPck1U5woWCaKX3HzSoI2DAOY,21,918965000000.0,Yessica GonzalezA3C05VX0RRL7V1@gmail.com
A3C0D68A38D4RO,DonnaH,DonnaHA3C0D68A38D4RO@gmail.com,$pbkdf2-sha256$29000$2RujdE5Jac25V0pJCaE0hg$NwDMc0MVSvQrvIt128Txp2pt9G8A68g/IJ15ZgS4mOE,32,919133000000.0,DonnaHA3C0D68A38D4RO@gmail.com
A3C0FU1WXE536V,sth1716,sth1716A3C0FU1WXE536V@gmail.com,$pbkdf2-sha256$29000$O6f0HqOUUiqFEAKAMEZISQ$OCZLWpim7UBkUq07LeTXX2tg6oDn.zG2eEIpZzkGAV0,38,919080000000.0,sth1716A3C0FU1WXE536V@gmail.com
A3C0ITW2XGIU1U,Paws lv,Paws lvA3C0ITW2XGIU1U@gmail.com,$pbkdf2-sha256$29000$pLSW8h6DUOodw5gzphSCMA$Mm6AXtOXGoHkHcvIaqkitFLHrINLrmuc1Ui4atgKOvE,18,918011000000.0,Paws lvA3C0ITW2XGIU1U@gmail.com
A3C0MLLEMOZGDL,TB2,TB2A3C0MLLEMOZGDL@gmail.com,$pbkdf2-sha256$29000$7917L.W8t5aSEsK4txYCwA$DLbH5f1kQd/rhpHaiWN0dPg0aklUxr9oh/3IBDhbxe0,21,917104000000.0,TB2A3C0MLLEMOZGDL@gmail.com
A3C0OUG9WOUAYO,Engineer,EngineerA3C0OUG9WOUAYO@gmail.com,$pbkdf2-sha256$29000$XKsVwngv5bx3rpVyjtF6Tw$9JCqiaF1.ECSSStGiJvqkiOyY9tgvweJ0WtFGEFp5gE,39,919941000000.0,EngineerA3C0OUG9WOUAYO@gmail.com
A3C18K4VISUV60,Miss Judy,Miss JudyA3C18K4VISUV60@gmail.com,$pbkdf2-sha256$29000$Oed8DyFESMl5z9l77z2H0A$lwi2mGDhK/R5X4FuWbnFqoiNF.p1.3I7c348h4gLiAA,30,919114000000.0,Miss JudyA3C18K4VISUV60@gmail.com
A3C1DT21JWS02,"Mommy of  ""TWINS""","Mommy of  ""TWINS""A3C1DT21JWS02@gmail.com",$pbkdf2-sha256$29000$791bq/W.N0ZICYHQ2tt7zw$axiLSMPjRB5sLiHQH.o.W/Ta/bAjAxf3PNuoj1HZWHk,27,917542000000.0,"Mommy of  ""TWINS""A3C1DT21JWS02@gmail.com"
A3C1QYGEET3BVY,PC Mountain,PC MountainA3C1QYGEET3BVY@gmail.com,$pbkdf2-sha256$29000$d.5dixHinJOSMmbsHSOkFA$U/5i6K6R7gt6shhPzgw7Lh19.FYkEVBW3STLf2uUf7A,30,917153000000.0,PC MountainA3C1QYGEET3BVY@gmail.com
A3C1SBVA593E49,L. E. Riley,L. E. RileyA3C1SBVA593E49@gmail.com,$pbkdf2-sha256$29000$RUhJ6Z1zbi2FsDZm7D2HcA$BtQk3ve7gGx.2j9U9nu6Kt1Ymy.FS2KhVU2roVxOa38,25,919122000000.0,L. E. RileyA3C1SBVA593E49@gmail.com
A3C2GNZ68067L0,AJ,AJA3C2GNZ68067L0@gmail.com,$pbkdf2-sha256$29000$6Z0TIkQohTBGqBVCCOFcSw$vN4oLOcb3qyN0ZFeYJhMaXX3ntjT36xK58jf3egOYGc,28,917892000000.0,AJA3C2GNZ68067L0@gmail.com
A3C2JQC6R2K52C,ladyfingers,ladyfingersA3C2JQC6R2K52C@gmail.com,$pbkdf2-sha256$29000$i7FWSgkBYMwZA2Bsbc25lw$8eesuT3M9RMK9NeDHYKfINXq06o./r7xxbN4ri98VVo,35,918943000000.0,ladyfingersA3C2JQC6R2K52C@gmail.com
A3C2N2Z7KZ27ZV,Megan Stricker,Megan StrickerA3C2N2Z7KZ27ZV@gmail.com,$pbkdf2-sha256$29000$eO.9t3au9R7jPEdoDQFg7A$wy7CX3YyPJMxYHG2cEqMkgvAWgJG7U58xDPfJWwHJwk,13,919824000000.0,Megan StrickerA3C2N2Z7KZ27ZV@gmail.com
A3C2NPTBG04QF9,J. Anderson,J. AndersonA3C2NPTBG04QF9@gmail.com,$pbkdf2-sha256$29000$LsX4f8.5d661ds5Za00JwQ$g2d5zmdgBv4vqm1rZxl/cXpXdkcx9b.7966gn9U8f7k,19,918828000000.0,J. AndersonA3C2NPTBG04QF9@gmail.com
A3C2R5U82BC872,Amazon Customer,Amazon CustomerA3C2R5U82BC872@gmail.com,$pbkdf2-sha256$29000$wxhDaI3RWmtNCYFwbk3JeQ$oC9Ur2q4gx0XE62V6J/OoGoDpAlUtprc/i0oDKv6ARM,47,919222000000.0,Amazon CustomerA3C2R5U82BC872@gmail.com
A3C2RGMRAI1JG1,"Evenstar ""Busy Reader""","Evenstar ""Busy Reader""A3C2RGMRAI1JG1@gmail.com",$pbkdf2-sha256$29000$8763FsLYm9M6R8g5x7h3jg$P697X9sEp2cpmid14H9lprJNjkIJMwQpr0kUrH84Tag,27,919082000000.0,"Evenstar ""Busy Reader""A3C2RGMRAI1JG1@gmail.com"
A3C2VUQTTO2SVQ,"E. Smith ""E. Niles""","E. Smith ""E. Niles""A3C2VUQTTO2SVQ@gmail.com",$pbkdf2-sha256$29000$JiQkJKR0jlEq5VyLsba2lg$oXcpUXa2XMNX2CnjoLD74xxKIJ0VniWm9r.TS5XSmTY,20,917699000000.0,"E. Smith ""E. Niles""A3C2VUQTTO2SVQ@gmail.com"
A3C3GR86APBZ8M,H.M.,H.M.A3C3GR86APBZ8M@gmail.com,$pbkdf2-sha256$29000$11prTSnFWMtZy3lPiXEuZQ$HH6qF/IzhyxmqOwb77uys/wciFELvcdKq3o1.Qspu08,26,917951000000.0,H.M.A3C3GR86APBZ8M@gmail.com
A3C3LJEPEV98Y6,AAA Niagara Books,AAA Niagara BooksA3C3LJEPEV98Y6@gmail.com,$pbkdf2-sha256$29000$8b7XOmcsZUyJMaZUinGOkQ$WmulnR4F/9qh4oFfxsC.JynQnQxCg2DkcF6PZjy4Gn0,40,919686000000.0,AAA Niagara BooksA3C3LJEPEV98Y6@gmail.com
A3C3QCMBPSVLQ2,Paprika Amy,Paprika AmyA3C3QCMBPSVLQ2@gmail.com,$pbkdf2-sha256$29000$.h.jFIJwTgkBQAjBOMcYQw$NxO5H8HK7CvGiMrS3APmvY/LdqBrvBlKHELIKx1JBDw,22,918915000000.0,Paprika AmyA3C3QCMBPSVLQ2@gmail.com
A3C44DO400PQY1,S_E.,S_E.A3C44DO400PQY1@gmail.com,$pbkdf2-sha256$29000$AuDcm7O2thZC6F0LQYiRsg$BjbibAXJAxfgqmoeUAgh49M6UGAEHrdWSxQ6Lr5LyIg,30,919725000000.0,S_E.A3C44DO400PQY1@gmail.com
A3C467II4KDF1G,CARMEN,CARMENA3C467II4KDF1G@gmail.com,$pbkdf2-sha256$29000$qfW.l9J6D.Gc09ob4zzHmA$Z7v5Pi9i6NMhLmBBDLqpDVRw8bWUH9RYo0hiV7P.mqk,24,917149000000.0,CARMENA3C467II4KDF1G@gmail.com
A3C48VHIVCJ775,taximom7882,taximom7882A3C48VHIVCJ775@gmail.com,$pbkdf2-sha256$29000$957znnOuFWLMmXNujfH.Xw$/TA5i4NKRIWYURRFv0Qgi1sNqH/iVj3K/r4msxKQjvc,30,918420000000.0,taximom7882A3C48VHIVCJ775@gmail.com
A3C4UGRDU26F9K,K. DeLuca,K. DeLucaA3C4UGRDU26F9K@gmail.com,$pbkdf2-sha256$29000$oXQuJQTAGONcyxkjROidEw$s8nRQJBfMym019bTA50wSyRLFuq1pUYP7mGGMycd2Y8,24,918885000000.0,K. DeLucaA3C4UGRDU26F9K@gmail.com
